pk,comment,example,contributed_datapoint
28906,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
28907,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
28908,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
28909,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
28910,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
28911,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
28912,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
28913,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
28914,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
28915,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
28916,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
28917,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
28918,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
28919,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
28920,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
28921,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
28922,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
28923,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
28924,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
28925,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
28926,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
28927,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
28928,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
28929,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
28930,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
28931,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
28932,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
28933,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
28934,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
28935,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
28936,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
28937,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
28938,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
28939,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
28940,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
28941,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
28942,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
28943,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
28944,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
28945,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
28946,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
28947,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
28948,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
28949,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
28950,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
28951,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
28952,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
28953,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
28954,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
28955,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
28956,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
28957,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
28958,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
28959,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
28960,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
28961,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
28962,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
28963,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
28964,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
28965,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
28966,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
28967,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
28968,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
28969,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
28970,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
28971,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
28972,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
28973,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
28974,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
28975,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
28976,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
28977,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
28978,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
28979,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
28980,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
28981,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
28982,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
28983,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
28984,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
28985,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
28986,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
28987,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
28988,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
28989,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
28990,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
28991,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
28992,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
28993,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
28994,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
28995,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
28996,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
28997,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
28998,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
28999,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
29000,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
29001,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
29002,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
29003,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
29004,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
29005,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
29006,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
29007,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
29008,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
29009,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
29010,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
29011,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
29012,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
29013,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
29014,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
29015,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
29016,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
29017,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
29018,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
29019,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
29020,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
29021,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
29022,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
29023,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
29024,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
29025,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
29026,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
29027,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
29028,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
29029,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
29030,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
29031,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
29032,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
29033,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
29034,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
29035,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
29036,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
29037,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
29038,cardinal numbers are in a postnominal position,,Jesse Peacock
29039,,,Jakob Lesage
29040,,,Jakob Lesage
29041,,,Harald Hammarstrom
29042,,,Jakob Lesage
29043,,,Swintha Danielsen 2008-05-25
29044,,,Swintha Danielsen 2008-05-25
29045,,,Swintha Danielsen 2008-05-25
29046,,,Swintha Danielsen 2008-05-25
29047,,,Swintha Danielsen 2008-05-25
29048,,,Swintha Danielsen 2008-05-25
29049,,,Swintha Danielsen 2008-05-25
29050,,,Swintha Danielsen 2008-05-25
29051,,,Swintha Danielsen 2008-05-25
29052,,,Swintha Danielsen 2008-05-25
29053,,,Swintha Danielsen 2008-05-25
29054,,,Swintha Danielsen 2008-05-25
29055,,,Swintha Danielsen 2008-05-25
29056,,,Swintha Danielsen 2008-05-25
29057,,,Swintha Danielsen 2008-05-25
29058,,,Swintha Danielsen 2008-05-25
29059,,,Swintha Danielsen 2008-05-25
29060,,,Swintha Danielsen 2008-05-25
29061,,,Swintha Danielsen 2008-05-25
29062,,,Swintha Danielsen 2008-05-25
29063,,,Swintha Danielsen 2008-05-25
29064,,,Swintha Danielsen 2008-05-25
29065,,,Swintha Danielsen 2008-05-25
29066,,,Swintha Danielsen 2008-05-25
29067,,,Swintha Danielsen 2008-05-25
29068,,,Swintha Danielsen 2008-05-25
29069,,,Swintha Danielsen 2008-05-25
29070,,,Swintha Danielsen 2008-05-25
29071,,,Swintha Danielsen 2008-05-25
29072,,,Swintha Danielsen 2008-05-25
29073,,,Swintha Danielsen 2008-05-25
29074,,,Swintha Danielsen 2008-05-25
29075,,,Swintha Danielsen 2008-05-25
29076,,,Swintha Danielsen 2008-05-25
29077,,,Swintha Danielsen 2008-05-25
29078,,,Swintha Danielsen 2008-05-25
29079,,,Swintha Danielsen 2008-05-25
29080,,,Swintha Danielsen 2008-05-25
29081,,,Jakob Lesage
29082,,,Jakob Lesage
29083,"Predominantly, but Num-N infrequently",,Harald Hammarstrom
29084,,,Jakob Lesage
29085,,,Harald Hammarstrom
29086,,,Jakob Lesage
29087,"Ordinal numerals come before the noun, though.",,Jakob Lesage
29088,,,Harald Hammarstrom
29089,,,Jakob Lesage
29090,,,Harald Hammarstrom
29091,,,Hedvig Skirgård
29092,,,Hedvig Skirgård
29093,Unknown,,Hedvig Skirgård
29094,,,Hedvig Skirgård
29095,,,Hedvig Skirgård
29096,,,Hedvig Skirgård
29097,,,Hedvig Skirgård
29098,,,Hedvig Skirgård
29099,"Augmentative meaning is formed with an adjective meaning ""big"", this does not suffice for grammatical augmentative marking.",,Hedvig Skirgård
29100,,,Hedvig Skirgård
29101,,,Hedvig Skirgård
29102,,,Hedvig Skirgård
29103,,,Hedvig Skirgård
29104,,,Hedvig Skirgård
29105,,,Hedvig Skirgård
29106,,,Hedvig Skirgård
29107,,,Hedvig Skirgård
29108,,,Hedvig Skirgård
29109,,,Hedvig Skirgård
29110,,,Hedvig Skirgård
29111,,,Hedvig
29112,,,Hedvig Skirgård
29113,,,Hedvig Skirgård
29114,,,Hedvig Skirgård
29115,,,Hedvig Skirgård
29116,,,Hedvig Skirgård
29117,,,Hedvig Skirgård
29118,"Checked Ford & Iddah (1973), Ring (2002) and Dingemanse (2011) without success",,Hedvig Skirgård
29119,,,Hedvig Skirgård
29120,,,Hedvig Skirgård
29121,,,Hedvig Skirgård
29122,,,Hedvig Skirgård
29123,,,Hedvig Skirgård
29124,,,Hedvig Skirgård
29125,,,Hedvig Skirgård
29126,,,Hedvig Skirgård
29127,,,Hedvig Skirgård
29128,,,Hedvig Skirgård
29129,It's an enclitic,,Hedvig Skirgård
29130,,,Suzanne van der Meer
29131,adjectives,,Suzanne van der Meer
29132,,,Suzanne van der Meer
29133,,,Suzanne van der Meer
29134,,,Suzanne van der Meer
29135,,,Suzanne van der Meer
29136,,,Suzanne van der Meer
29137,,,Suzanne van der Meer
29138,,,Suzanne van der Meer
29139,,,Suzanne van der Meer
29140,,,Suzanne van der Meer
29141,,,Suzanne van der Meer
29142,,,Suzanne van der Meer
29143,,,Suzanne van der Meer
29144,"Unknown. No mention of ""augmentative"" found in Lovestrand (2012).",,Jesse Peacock
29145,Probably not,,Jakob Lesage
29146,"Probably not, no examples found in consulted sources.",,Jakob Lesage
29147,,,Hedvig Skirgård
29148,,,Hedvig Skirgård
29149,Unknown,,Hedvig Skirgård
29150,,,Hedvig Skirgård
29151,,,Hedvig Skirgård
29152,,,Hedvig Skirgård
29153,,,Hedvig Skirgård
29154,,,Hedvig Skirgård
29155,"Augmentative meaning is formed with an adjective meaning ""big"", this does not suffice for grammatical augmentative marking.",,Hedvig Skirgård
29156,,,Hedvig Skirgård
29157,,,Hedvig Skirgård
29158,,,Hedvig Skirgård
29159,,,Hedvig Skirgård
29160,,,Hedvig Skirgård
29161,,,Hedvig Skirgård
29162,,,Hedvig Skirgård
29163,,,Hedvig Skirgård
29164,,,Hedvig Skirgård
29165,,,Hedvig Skirgård
29166,,,Hedvig Skirgård
29167,,,Hedvig
29168,,,Hedvig Skirgård
29169,,,Hedvig Skirgård
29170,,,Hedvig Skirgård
29171,,,Hedvig Skirgård
29172,,,Hedvig Skirgård
29173,,,Hedvig Skirgård
29174,"Checked Ford & Iddah (1973), Ring (2002) and Dingemanse (2011) without success",,Hedvig Skirgård
29175,,,Hedvig Skirgård
29176,,,Hedvig Skirgård
29177,,,Hedvig Skirgård
29178,,,Hedvig Skirgård
29179,,,Hedvig Skirgård
29180,,,Hedvig Skirgård
29181,,,Hedvig Skirgård
29182,,,Hedvig Skirgård
29183,,,Hedvig Skirgård
29184,,,Hedvig Skirgård
29185,,,Hedvig Skirgård
29186,,,Suzanne van der Meer
29187,adjectives,,Suzanne van der Meer
29188,,,Suzanne van der Meer
29189,,,Suzanne van der Meer
29190,,,Suzanne van der Meer
29191,,,Suzanne van der Meer
29192,,,Suzanne van der Meer
29193,,,Suzanne van der Meer
29194,,,Suzanne van der Meer
29195,,,Suzanne van der Meer
29196,,,Suzanne van der Meer
29197,,,Suzanne van der Meer
29198,,,Suzanne van der Meer
29199,"Unknown. No mention of ""augmentative"" found in Lovestrand (2012).",,Jesse Peacock
29200,Probably not,,Jakob Lesage
29201,"Probably not, no examples found in consulted sources.",,Jakob Lesage
29202,,,Hedvig Skirgård
29203,,,Hedvig Skirgård
29204,Unknown,,Hedvig Skirgård
29205,,,Hedvig Skirgård
29206,,,Hedvig Skirgård
29207,,,Hedvig Skirgård
29208,,,Hedvig Skirgård
29209,,,Hedvig Skirgård
29210,"Augmentative meaning is formed with an adjective meaning ""big"", this does not suffice for grammatical augmentative marking.",,Hedvig Skirgård
29211,,,Hedvig Skirgård
29212,,,Hedvig Skirgård
29213,,,Hedvig Skirgård
29214,,,Hedvig Skirgård
29215,,,Hedvig Skirgård
29216,,,Hedvig Skirgård
29217,,,Hedvig Skirgård
29218,,,Hedvig Skirgård
29219,,,Hedvig Skirgård
29220,,,Hedvig Skirgård
29221,,,Hedvig Skirgård
29222,,,Hedvig
29223,,,Hedvig Skirgård
29224,,,Hedvig Skirgård
29225,,,Hedvig Skirgård
29226,,,Hedvig Skirgård
29227,,,Hedvig Skirgård
29228,,,Hedvig Skirgård
29229,"Checked Ford & Iddah (1973), Ring (2002) and Dingemanse (2011) without success",,Hedvig Skirgård
29230,,,Hedvig Skirgård
29231,,,Hedvig Skirgård
29232,,,Hedvig Skirgård
29233,,,Hedvig Skirgård
29234,,,Hedvig Skirgård
29235,,,Hedvig Skirgård
29236,,,Hedvig Skirgård
29237,,,Hedvig Skirgård
29238,,,Hedvig Skirgård
29239,,,Hedvig Skirgård
29240,,,Hedvig Skirgård
29241,,,Suzanne van der Meer
29242,adjectives,,Suzanne van der Meer
29243,,,Suzanne van der Meer
29244,,,Suzanne van der Meer
29245,,,Suzanne van der Meer
29246,,,Suzanne van der Meer
29247,,,Suzanne van der Meer
29248,,,Suzanne van der Meer
29249,,,Suzanne van der Meer
29250,,,Suzanne van der Meer
29251,,,Suzanne van der Meer
29252,,,Suzanne van der Meer
29253,,,Suzanne van der Meer
29254,,,Suzanne van der Meer
29255,"Unknown. No mention of ""augmentative"" found in Lovestrand (2012).",,Jesse Peacock
29256,Probably not,,Jakob Lesage
29257,"Probably not, no examples found in consulted sources.",,Jakob Lesage
29258,,,Hedvig Skirgård
29259,,,Hedvig Skirgård
29260,Unknown,,Hedvig Skirgård
29261,,,Hedvig Skirgård
29262,,,Hedvig Skirgård
29263,,,Hedvig Skirgård
29264,,,Hedvig Skirgård
29265,,,Hedvig Skirgård
29266,"Augmentative meaning is formed with an adjective meaning ""big"", this does not suffice for grammatical augmentative marking.",,Hedvig Skirgård
29267,,,Hedvig Skirgård
29268,,,Hedvig Skirgård
29269,,,Hedvig Skirgård
29270,,,Hedvig Skirgård
29271,,,Hedvig Skirgård
29272,,,Hedvig Skirgård
29273,,,Hedvig Skirgård
29274,,,Hedvig Skirgård
29275,,,Hedvig Skirgård
29276,,,Hedvig Skirgård
29277,,,Hedvig Skirgård
29278,,,Hedvig
29279,,,Hedvig Skirgård
29280,,,Hedvig Skirgård
29281,,,Hedvig Skirgård
29282,,,Hedvig Skirgård
29283,,,Hedvig Skirgård
29284,,,Hedvig Skirgård
29285,"Checked Ford & Iddah (1973), Ring (2002) and Dingemanse (2011) without success",,Hedvig Skirgård
29286,,,Hedvig Skirgård
29287,,,Hedvig Skirgård
29288,,,Hedvig Skirgård
29289,,,Hedvig Skirgård
29290,,,Hedvig Skirgård
29291,,,Hedvig Skirgård
29292,,,Hedvig Skirgård
29293,,,Hedvig Skirgård
29294,,,Hedvig Skirgård
29295,,,Hedvig Skirgård
29296,,,Hedvig Skirgård
29297,,,Suzanne van der Meer
29298,adjectives,,Suzanne van der Meer
29299,,,Suzanne van der Meer
29300,,,Suzanne van der Meer
29301,,,Suzanne van der Meer
29302,,,Suzanne van der Meer
29303,,,Suzanne van der Meer
29304,,,Suzanne van der Meer
29305,,,Suzanne van der Meer
29306,,,Suzanne van der Meer
29307,,,Suzanne van der Meer
29308,,,Suzanne van der Meer
29309,,,Suzanne van der Meer
29310,,,Suzanne van der Meer
29311,"Unknown. No mention of ""augmentative"" found in Lovestrand (2012).",,Jesse Peacock
29312,Probably not,,Jakob Lesage
29313,"Probably not, no examples found in consulted sources.",,Jakob Lesage
29314,There are no noun classes.,,Jakob Lesage
29315,,,Jakob Lesage
29316,,,Hedvig Skirgård
29317,,,Hedvig Skirgård
29318,Unknown,,Hedvig Skirgård
29319,,,Hedvig Skirgård
29320,,,Hedvig Skirgård
29321,,,Hedvig Skirgård
29322,"There is a marker that is analyzed as noun class that can signal augmentative, and noun classes are marked by prefixes on the noun.",,Hedvig Skirgård
29323,"There is a marker that is analyzed as noun class that can signal augmentative, and noun classes are marked by prefixes on the noun.",,Hedvig Skirgård
29324,"Augmentative meaning is formed with an adjective meaning ""big"", this does not suffice for grammatical augmentative marking.",,Hedvig Skirgård
29325,,,Hedvig Skirgård
29326,,,Hedvig Skirgård
29327,,,Hedvig Skirgård
29328,,,Hedvig Skirgård
29329,,,Hedvig Skirgård
29330,,,Hedvig Skirgård
29331,,,Hedvig Skirgård
29332,,,Hedvig Skirgård
29333,There are no noun classes.,,Hedvig Skirgård
29334,,,Hedvig Skirgård
29335,,,Hedvig Skirgård
29336,,,Hedvig
29337,,,Hedvig Skirgård
29338,,,Hedvig Skirgård
29339,,,Hedvig Skirgård
29340,,,Hedvig Skirgård
29341,,,Hedvig Skirgård
29342,,,Hedvig Skirgård
29343,"Checked Ford & Iddah (1973), Ring (2002) and Dingemanse (2011) without success",,Hedvig Skirgård
29344,,,Hedvig Skirgård
29345,,,Hedvig Skirgård
29346,,,Hedvig Skirgård
29347,,,Hedvig Skirgård
29348,,,Hedvig Skirgård
29349,,,Hedvig Skirgård
29350,,,Hedvig Skirgård
29351,,,Hedvig Skirgård
29352,,,Hedvig Skirgård
29353,,,Hedvig Skirgård
29354,,,Hedvig Skirgård
29355,,,Suzanne van der Meer
29356,adjectives,,Suzanne van der Meer
29357,,,Suzanne van der Meer
29358,"it's possible, but not productive",,Suzanne van der Meer
29359,,,Suzanne van der Meer
29360,,,Suzanne van der Meer
29361,,,Suzanne van der Meer
29362,,,Suzanne van der Meer
29363,,,Suzanne van der Meer
29364,,,Suzanne van der Meer
29365,,,Suzanne van der Meer
29366,,,Suzanne van der Meer
29367,,,Suzanne van der Meer
29368,,,Suzanne van der Meer
29369,,,Suzanne van der Meer
29370,"Unknown. No mention of ""augmentative"" found in Lovestrand (2012).",,Jesse Peacock
29371,,,Jakob Lesage
29372,,,Jakob Lesage
29373,There are no noun classes.,,Jakob Lesage
29374,There are no noun classes.,,Jakob Lesage
29375,There are no noun classes.,,Jakob Lesage
29376,There are no noun classes.,,Jakob Lesage
29377,There are no noun classes.,,Jakob Lesage
29378,,,Jakob Lesage
29379,,,Jakob Lesage
